include,exclude_reason,publisher,publisher_type,publisher_basis,status_guess,title,owner,layer_name,feature_count,layer_url,item_id,seeded
0,derived/not a route,Region 4 Planning and Development Council,public,arcgis org,existing,NCC ReConnect Easement Fiber Route Intersections_Line,Region4,OverlayedFeatures,34,https://services8.arcgis.com/aPNo3KjV6fgrbzfN/arcgis/rest/services/NCC ReConnect Easement Fiber Route Intersections_Line/FeatureServer/0,362609a2e4ea41ceb9ef58c8a429e4a0,
0,publisher: unknown,bbergeron_pobtx,unknown,owner username,existing,POB Utilities_v12_WFL1,bbergeron_pobtx,Security_Fiber_Optic,32,https://services6.arcgis.com/wyYd0MFCwlxOmYNq/arcgis/rest/services/POB_Utilities_v12_WFL1/FeatureServer/34,3626ccd315b041838423088683204b13,
0,publisher: unknown,mike_geocam,unknown,owner username,existing,Fiber_Demo_v2,mike_geocam,Driveway,32,https://services3.arcgis.com/hMvhdTQekiLMVZsG/arcgis/rest/services/Fiber_Permitting_Demo_v2/FeatureServer/14,f1c7c3b44ab44fb4b80e087b9359af61,
0,publisher: unknown,Noc@sfnnv.com,unknown,owner username,existing,FIBER_CABLE_WAS_0908,Noc@sfnnv.com,FIBER_CABLE_WAS_0908,31,https://services7.arcgis.com/YLexQkxGrrnYnXML/arcgis/rest/services/FIBER_CABLE_WAS_0908/FeatureServer/0,11e15f9473f54aa4b67e97cca0e29d1f,
0,publisher: unknown,jdhawbaker,unknown,owner username,existing,Headwaters,jdhawbaker,FiberCable,31,https://services9.arcgis.com/PuyhX3gOrg4DYOu9/arcgis/rest/services/Headwaters/FeatureServer/1,2c0651a201074e65ad370fd93362370b,
0,duplicate copy,Nevada Department of Transportation,public,arcgis org,planned,NDOT Statewide ITS ATM Masterplan_WFL1,NDOTgis,Device Fiber,31,https://services1.arcgis.com/9Y4hSlLf13E9S0Eo/arcgis/rest/services/NDOT_Statewide_ITS_ATM_Masterplan_WFL1/FeatureServer/8,184c4402456f4e4fad4b53971211cbf8,
0,duplicate copy,Nevada Department of Transportation,public,arcgis org,existing,ITS_ATM,OpenData_NDOT,Device Fiber,31,https://services1.arcgis.com/9Y4hSlLf13E9S0Eo/arcgis/rest/services/ITS_ATM/FeatureServer/8,f4690e9d04af43c288ac9958e4fc841a,
0,publisher: unknown,PHRusso,unknown,owner username,existing,UDOT Fiber,PHRusso,Fiber Optics (UDOT),30,https://services9.arcgis.com/xdpm0FCzFgMkMhqo/arcgis/rest/services/UDOT_Fiber/FeatureServer/0,30f0accc81ba43e88edbb843bb4cbf77,
0,publisher: consultant,nmelady_Trihydro,consultant,owner username,existing,FiberLineSegments,nmelady_Trihydro,FiberLineSegments,30,https://services3.arcgis.com/OlZcR2a5WgcagJMt/arcgis/rest/services/FiberLineSegments/FeatureServer/31,bbdf961e89c941e091082d3efadef553,
0,publisher: unknown,alvaro.garcia@halff.com,unknown,owner username,existing,Fiber Lines Symbology,alvaro.garcia@halff.com,FiberLineRoutes_12_1_2023,29,https://services.arcgis.com/1oF9XVrVYcFTsAKj/arcgis/rest/services/FiberLinesMap_WFL1/FeatureServer/0,8c09af1d52824823a87b8a708e817113,
0,publisher: unknown,hampshiregis,unknown,owner username,planned,KirbyNorthFiberExpansion_gdb,hampshiregis,PotentialFiberRoutesMerged,29,https://services.arcgis.com/AzdwootxJ6KLl1L4/arcgis/rest/services/KirbyNorthFiberExpansion_gdb/FeatureServer/19,73b55617fa184c9d99084eb2084be501,
0,duplicate copy,Erie County GIS Advisory Board,public,arcgis org,existing,COSFiberopticLines_VIEW,ttaylor_ECGISAB9,Fiber Line,29,https://services3.arcgis.com/r00vmm8eIzAwdHlO/arcgis/rest/services/COSFiberopticLines_VIEW/FeatureServer/0,679b3dffc76945ffb1ebbd1f34925600,
0,derived/not a route,Cloudpoint Geospatial Inc. ,consultant,arcgis org,existing,Indoors Fiber Web Map_WFL1,sbowley_cloudpointgeo,Cable,29,https://services1.arcgis.com/FxX0ybnXnF4EyInS/arcgis/rest/services/Indoors_Fiber_Web_Map_WFL1/FeatureServer/6,e26eaf39477a442da48b2117a3b77598,
0,publisher: unknown,paultierney,unknown,owner username,planned,Proposed Fiber Optic _ 32nd St Joplin,paultierney,Lines,27,https://services6.arcgis.com/EHhJx7V4ByXIPvxe/arcgis/rest/services/Proposed_Fiber_Optic___32nd_St_Joplin/FeatureServer/0,cf5cf387d8ea46efa55618ee6f920fd5,
0,publisher: unknown,paultierney,unknown,owner username,planned,Proposed Fiber Optic _ 32nd St Joplin,paultierney,Proposed_Fiber_Optic_Line,27,https://services6.arcgis.com/EHhJx7V4ByXIPvxe/arcgis/rest/services/Proposed_Fiber_Optic___32nd_St_Joplin/FeatureServer/1,cf5cf387d8ea46efa55618ee6f920fd5,
0,publisher: unknown,amscllc,unknown,owner username,existing,Original Fiber_Routes,amscllc,Original_Fiber_Routes,27,https://services1.arcgis.com/WTXhkvI9mSg0lzhr/arcgis/rest/services/Original_Fiber_Routes/FeatureServer/0,6024f8d36daf472a8a7263d847e2e1df,
0,publisher: consultant,GEI Consultants,consultant,arcgis org,existing,PFN IMPACC Fiber Route,ztyczka_GEI,Fiber Maritime,26,https://services1.arcgis.com/ZXPUOG4dA7682sDQ/arcgis/rest/services/PFN_IMPACC_Fiber_Route/FeatureServer/1,cb9ab89befb14dc9a8f68b5482fd1d79,
0,publisher: unknown,cgholladay65,unknown,owner username,existing,Fastwyre_MTC_ COPPER AND FIBER NETWORK 2024_WFL1,cgholladay65,duct,26,https://services3.arcgis.com/J01UrYgLSgRvRWvT/arcgis/rest/services/Fastwyre_MTC__COPPER_AND_FIBER_NETWORK_2024_WFL1/FeatureServer/43,6ac37884fe1843489a4d8240db4eacbb,
0,publisher: unknown,brady.johnson@RESPEC.com_RESPEC,unknown,owner username,existing,Fiber_Optic,brady.johnson@RESPEC.com_RESPEC,Fiber_OpticPolyline,25,https://services.arcgis.com/9WalTuY1Cd9VF0qZ/arcgis/rest/services/Fiber_Optic/FeatureServer/7,c538c3db80934bc79e756f79e31dcbb3,
0,publisher: unknown,cjbarbie,unknown,owner username,existing,Town Fiber Optic Lines Public,cjbarbie,Fiber Optic Lines,25,https://services5.arcgis.com/w0zAlRd6IJhagQpr/arcgis/rest/services/Town_Fiber_Optic_Lines_Public/FeatureServer/0,3398d03d149649a59a37c0a08cd8aa39,
0,publisher: unknown,mjengineers,unknown,owner username,existing,Fiber Conduit,mjengineers,Fiber Conduit,25,https://services3.arcgis.com/TM75w30oelpLR7lN/arcgis/rest/services/Conduits/FeatureServer/0,a77c1d2ffdcb453185a116ed316dd7d8,
0,publisher: unknown,Noc@sfnnv.com,unknown,owner username,existing,FIBER_CABLE_LYO_1013,Noc@sfnnv.com,FIBER_CABLE_LYO_1013,25,https://services7.arcgis.com/YLexQkxGrrnYnXML/arcgis/rest/services/FIBER_CABLE_LYO_1013/FeatureServer/0,f2b7581d8be5468f8e8859927a495286,
0,publisher: unknown,a.selle,unknown,owner username,existing,Fiber_Optic_Lines (View Only),a.selle,Fiber Optic Lines,23,https://services2.arcgis.com/PTmtRZYLJhcUn6o9/arcgis/rest/services/Fiber_Optic_Lines_(View_Only)/FeatureServer/0,39419cc135714eaf892583c52b8db528,
0,publisher: unknown,piper.livingston,unknown,owner username,existing,PW Fiber Map,piper.livingston,Line Distance,22,https://services3.arcgis.com/pi8Rll0S1Iwgkq8o/arcgis/rest/services/PW_Fiber_Map/FeatureServer/3,f638dd1e09a54b51999679a5a875cf99,
0,publisher: unknown,Thrasher_User01,unknown,owner username,planned,POSSIBLE UPDATED_FIBER ROUTE,Thrasher_User01,2023-5-10_PROPOSED_FIBER_ROUTE_SUMMIT_COUNTY,21,https://services5.arcgis.com/6Ryg1DYnVze4GYYo/arcgis/rest/services/POSSIBLE_UPDATED_FIBER_ROUTE/FeatureServer/165,7a725d20dcdb4f41859e5a0af8954e0c,
0,publisher: unknown,virgilturner,unknown,owner username,existing,REGION10 LOGICAL NETWORK,virgilturner,Region 10 Fiber Network,21,https://services7.arcgis.com/B4FStGaeITqeRGPL/arcgis/rest/services/REGION10_LOGICAL_NETWORK/FeatureServer/2,069ba420ebb84b9697f0a1388043a168,
0,copy of Crown Castle routes,COM_Admin_Broadband,carrier,owner username,planned,Rhode Island Network Overview,COM_Admin_Broadband,Crown Castle Proposed Network,21,https://services6.arcgis.com/70X0jB6UtsfE8L2y/arcgis/rest/services/Rhode_Island_Network_Overview/FeatureServer/6,e37e4510fb354152a970343939f8368d,
0,publisher: other,Maps & Data,other,arcgis org,existing,Communication,AdminLogin1,Overhead Comm,21,https://services1.arcgis.com/WGzzp37bqYMLyzDR/arcgis/rest/services/Communication/FeatureServer/2,429fe738524d4f088305e28b466d8afa,
0,publisher: unknown,dthood5,unknown,owner username,existing,SEBO Fiber,dthood5,SEBO Fiber,20,https://services6.arcgis.com/bkIb0HpWmXH00alq/arcgis/rest/services/Merge_SEBO_Schools/FeatureServer/0,8a0a7ce526c14363bf19a5d4524af486,
0,publisher: demo/sample,ArcGIS Team Local Gov,demo/sample,arcgis org,existing,CommunicationsSystem_viewing,gjoseph_localgov,Access Cable,20,https://services.arcgis.com/b6gLrKHqgkQb393u/arcgis/rest/services/CommunicationsSystem_viewing_2f8dd82b519143a89603aa2b1d669588/FeatureServer/715040,dde86fe1c2e04197958fbe57e6e67bd5,
0,duplicate copy,City of Duncanville,public,arcgis org,existing,ITS Fiber view,GBerryDuncanville,Fiber Route,20,https://services3.arcgis.com/mjqW4t1A3YDrjss0/arcgis/rest/services/ITS_Fiber_view/FeatureServer/1,0339ed569b3941079d81961ef84fa2ac,
0,publisher: demo/sample,ArcGIS Team Local Gov,demo/sample,arcgis org,existing,CommunicationsSystem_field_inventory,gjoseph_localgov,Access Cable,20,https://services.arcgis.com/b6gLrKHqgkQb393u/arcgis/rest/services/CommunicationsSystem_field_inventory_2f8dd82b519143a89603aa2b1d669588/FeatureServer/715040,0eca6d18f2484c6487201018a477f360,
0,publisher: demo/sample,ArcGIS Solutions Demonstration organization,demo/sample,arcgis org,existing,CommunicationsSystem_viewing,LocalGovTryItLive,Access Cable,20,https://services6.arcgis.com/Pu6Fai10JE2L2xUd/arcgis/rest/services/CommunicationsSystem_viewing_cf69db6f4f9341e9afbace32e57ebe89/FeatureServer/715040,e9c0cb03d89842dabebce192c6ffa520,
0,publisher: demo/sample,ArcGIS Team Local Gov,demo/sample,arcgis org,existing,CommunicationsSystem_editing,gjoseph_localgov,Access Cable,20,https://services.arcgis.com/b6gLrKHqgkQb393u/arcgis/rest/services/CommunicationsSystem_editing_2f8dd82b519143a89603aa2b1d669588/FeatureServer/715040,bf198062027f43a4bdfb5649cd4aabce,
0,publisher: demo/sample,ArcGIS Solutions Demonstration organization,demo/sample,arcgis org,existing,CommunicationsSystem_field_inventory,LocalGovTryItLive,Access Cable,20,https://services6.arcgis.com/Pu6Fai10JE2L2xUd/arcgis/rest/services/CommunicationsSystem_field_inventory_cf69db6f4f9341e9afbace32e57ebe89/FeatureServer/715040,9a62b6c32bde4a169435accb3700097c,
0,publisher: demo/sample,ArcGIS Team Local Gov,demo/sample,arcgis org,existing,CommunicationsSystem,gjoseph_localgov,Access Cable,20,https://services.arcgis.com/b6gLrKHqgkQb393u/arcgis/rest/services/CommunicationsSystem_2f8dd82b519143a89603aa2b1d669588/FeatureServer/715040,79d09d731d2f48b39d64f7f4e0789139,
0,publisher: demo/sample,ArcGIS Solutions Demonstration organization,demo/sample,arcgis org,existing,CommunicationsSystem_editing,LocalGovTryItLive,Access Cable,20,https://services6.arcgis.com/Pu6Fai10JE2L2xUd/arcgis/rest/services/CommunicationsSystem_editing_cf69db6f4f9341e9afbace32e57ebe89/FeatureServer/715040,70b2bc7bd0f04364957c53a6de42012a,
0,publisher: demo/sample,ArcGIS Solutions Demonstration organization,demo/sample,arcgis org,existing,CommunicationsSystem,LocalGovTryItLive,Access Cable,20,https://services6.arcgis.com/Pu6Fai10JE2L2xUd/arcgis/rest/services/CommunicationsSystem_cf69db6f4f9341e9afbace32e57ebe89/FeatureServer/715040,106786780f144405a0151cd1d55efebf,
0,publisher: unknown,Noc@sfnnv.com,unknown,owner username,existing,FIBER_CABLE_LYO_1035,Noc@sfnnv.com,FIBER_CABLE_LYO_1035,19,https://services7.arcgis.com/YLexQkxGrrnYnXML/arcgis/rest/services/FIBER_CABLE_LYO_1035/FeatureServer/0,4665878e5c19489fb6cbf7e82b76f130,
0,duplicate copy,City of Centerville,public,arcgis org,existing,Fiber Audit 2026_WFL1,mryan@centervilleohio.gov_centervilleohio,Centerville Owned Fiber,19,https://services.arcgis.com/M5UrDFRz2ZRTplQC/arcgis/rest/services/Fiber_Audit_2026_WFL1/FeatureServer/11,5eb07580b49c4fc7a63915af90c967f5,
0,duplicate copy,Mohawk Council of Kahnawà:ke,public,arcgis org,existing,Fiber_cable_23,BradfordDean,Fiber_cable,19,https://services8.arcgis.com/0EarEyaTySs7q51C/arcgis/rest/services/Fiber_cable_23/FeatureServer/1,39e3a3b718b84bc38b70c4271e7755dc,
0,duplicate copy,Mohawk Council of Kahnawà:ke,public,arcgis org,existing,Fiber_cable_updated2025,BradfordDean,Fiber_cable,19,https://services8.arcgis.com/0EarEyaTySs7q51C/arcgis/rest/services/Fiber_cable_updated2025/FeatureServer/1,ae70611c62f4432191a3c437ab2ca589,
0,duplicate copy,Mohawk Council of Kahnawà:ke,public,arcgis org,existing,Fiber_cable25_June,BradfordDean,Fiber_cable,19,https://services8.arcgis.com/0EarEyaTySs7q51C/arcgis/rest/services/Fiber_cable25_June/FeatureServer/1,d9b29ed73a624ec5b1fcec0bea912069,
0,duplicate copy,Mohawk Council of Kahnawà:ke,public,arcgis org,existing,Fiber_cableJUNE25,BradfordDean,Fiber_cable,19,https://services8.arcgis.com/0EarEyaTySs7q51C/arcgis/rest/services/Fiber_cableJUNE25/FeatureServer/1,52dc707b3c6d4a09ab465cb409691d85,
0,publisher: unknown,jcrolfzen,unknown,owner username,existing,NANA Fiber Line Route,jcrolfzen,NANA_Fiber_Line_Route,18,https://services8.arcgis.com/IDp5lohDMREgQD03/arcgis/rest/services/NANA_Fiber_Line_Route/FeatureServer/0,d087e69eec0b427ca7a20152f08d0c76,
0,duplicate copy,City of Evanston WY,public,arcgis org,existing,Fiber_Network_1,HermanR,Fiber_Network,18,https://services7.arcgis.com/TsVLs9I3Mz0rNgK9/arcgis/rest/services/Fiber_Network_1/FeatureServer/0,77a29415ad354042a3cd404c34039217,
0,duplicate copy,City of Evanston WY,public,arcgis org,existing,Fiber_Network 2 view,HermanR,Fiber_Network,18,https://services7.arcgis.com/TsVLs9I3Mz0rNgK9/arcgis/rest/services/Fiber_Network_2_view/FeatureServer/0,9e1bc59b1f8245f4897bbb2889aed2cc,
0,publisher: consultant,Rummel Klepper & Kahl,consultant,arcgis org,planned,DE ITS Future Fiber,tomearp.rkk,Future Fiber,17,https://services1.arcgis.com/nWsjONL9B4B0DLnV/arcgis/rest/services/DE_ITS_Future_Fiber/FeatureServer/0,f2af2f945d664dc4aff731d0d6ab95a2,
0,publisher: unknown,jskiles269,unknown,owner username,existing,___FIBERNET___,jskiles269,Jumper,16,https://services6.arcgis.com/TrCMRSr9CBKziiBY/arcgis/rest/services/___FIBERNET___/FeatureServer/349,7723b4a0f7e645faaa3d291d2da527e4,
0,publisher: unknown,DaveGibson2019,unknown,owner username,existing,Find_Locations_in_Optical_Fiber_Network,DaveGibson2019,FindExistingLocationsOutput,16,https://services5.arcgis.com/vNcmUmAYt8XVYvgf/arcgis/rest/services/Find_Locations_in_Optical_Fiber_Network/FeatureServer/0,bdfc49a9d2a24afeae4e73bcc868e730,
0,publisher: unknown,jcrolfzen,unknown,owner username,existing,Broadband Fiber Route,jcrolfzen,Broadband_Fiber_Route,16,https://services8.arcgis.com/IDp5lohDMREgQD03/arcgis/rest/services/Broadband_Fiber_Route/FeatureServer/0,8f47fd906b8a419eb4a5547d67a530a7,
0,publisher: unknown,alyssawood,unknown,owner username,existing,Thorndike Presented Map_WFL1,alyssawood,Final Product After New Build,16,https://services7.arcgis.com/NanlOhKb0A7a7kSU/arcgis/rest/services/Thorndike_Presented_Map_WFL1/FeatureServer/1,e5e99175cb94477e9b2cce3b0318fcc2,
0,duplicate copy,"City of Fruita, CO",public,owner username (hand-checked),existing,Fruita Fiber Optic Lines Edits,fruita_GIS,Fruita_Fiber_Optic_Lines,16,https://services8.arcgis.com/EHbirLYcjMmLybPA/arcgis/rest/services/Fruita_Fiber_Optic_Lines_Edits/FeatureServer/0,4da2ab9ebd284b6d867af62e93a2404f,
0,publisher: demo/sample,ArcGIS Solutions Demonstration organization,demo/sample,arcgis org,existing,CommunicationsSystem_viewing,LocalGovTryItLive,Conduit,15,https://services6.arcgis.com/Pu6Fai10JE2L2xUd/arcgis/rest/services/CommunicationsSystem_viewing_878934c1f0b9431aa125bf007ba801dd/FeatureServer/9,6aa20715038b4d8db32e8b0610605282,
0,duplicate copy,City of Jackson GIS,public,arcgis org,existing,Gigabit Bit Fiber Routes_1_WFL1,mmaberry,hood_fiber,15,https://services2.arcgis.com/n0wqzAPJddc1vROD/arcgis/rest/services/Gigabit_Bit_Fiber_Routes_1_WFL1/FeatureServer/11,13ef502cdbf94d72a7e6a4cb5d773abb,
0,publisher: demo/sample,ArcGIS Solutions Demonstration organization,demo/sample,arcgis org,existing,CommunicationsSystem,LocalGovTryItLive,Conduit,15,https://services6.arcgis.com/Pu6Fai10JE2L2xUd/arcgis/rest/services/CommunicationsSystem_878934c1f0b9431aa125bf007ba801dd/FeatureServer/9,e7b9ff0461d6414dbde9b1aebac0ec43,
0,duplicate copy,City of Jackson GIS,public,arcgis org,planned,Propose JPS Fiber Ring 2021_WFL1,mmaberry,Proposed Fiber Paths,15,https://services2.arcgis.com/n0wqzAPJddc1vROD/arcgis/rest/services/Propose_JPS_Fiber_Ring_2021_WFL1/FeatureServer/3,bf795075da034ec2b448f08f35250c11,
0,publisher: unknown,USRCdatastory,unknown,owner username,existing,"Fiber Lines (Kent County, MD)",USRCdatastory,Fiber_Lines,14,https://services6.arcgis.com/RWHujKM5TItecIqp/arcgis/rest/services/Fiber_Network_Lines/FeatureServer/0,9dbf1832a5794685a6655d96b7d6f74f,
0,publisher: unknown,mike_geocam,unknown,owner username,existing,Fiber_Demo_v2,mike_geocam,EdgeOfPavement,14,https://services3.arcgis.com/hMvhdTQekiLMVZsG/arcgis/rest/services/Fiber_Permitting_Demo_v2/FeatureServer/13,f1c7c3b44ab44fb4b80e087b9359af61,
0,publisher: consultant,GEI Consultants,consultant,arcgis org,existing,PFN IMPACC Fiber Route,ztyczka_GEI,Fiber Centerline,14,https://services1.arcgis.com/ZXPUOG4dA7682sDQ/arcgis/rest/services/PFN_IMPACC_Fiber_Route/FeatureServer/3,cb9ab89befb14dc9a8f68b5482fd1d79,
0,duplicate copy,"City of Smyrna, GA",public,owner username (hand-checked),existing,Fiber_Network_view,Smyrna_GA,SIGNAL SYSTEM,14,https://services2.arcgis.com/hE9igMm8RoNeQRbh/arcgis/rest/services/Fiber_Network_view/FeatureServer/5,2a0bbecba5d74a0bae11f6daf9de6b51,
0,derived/not a route,Cloudpoint Geospatial Inc. ,consultant,arcgis org,existing,Indoors Fiber Web Map_WFL1,sbowley_cloudpointgeo,Conduit,14,https://services1.arcgis.com/FxX0ybnXnF4EyInS/arcgis/rest/services/Indoors_Fiber_Web_Map_WFL1/FeatureServer/7,e26eaf39477a442da48b2117a3b77598,
0,publisher: unknown,bbergeron_pobtx,unknown,owner username,existing,POB Utilities_v12_WFL1,bbergeron_pobtx,Spectrum_AT_T_Phone___Cable,13,https://services6.arcgis.com/wyYd0MFCwlxOmYNq/arcgis/rest/services/POB_Utilities_v12_WFL1/FeatureServer/37,3626ccd315b041838423088683204b13,
0,publisher: unknown,cgholladay65,unknown,owner username,existing,Fastwyre_MTC_ COPPER AND FIBER NETWORK 2024_WFL1,cgholladay65,f-backbone,13,https://services3.arcgis.com/J01UrYgLSgRvRWvT/arcgis/rest/services/Fastwyre_MTC__COPPER_AND_FIBER_NETWORK_2024_WFL1/FeatureServer/20,6ac37884fe1843489a4d8240db4eacbb,
0,publisher: unknown,Chandler66,unknown,owner username,existing,BroadbandMapBefore_WFL1,Chandler66,SB_ConceptNetwork_Before,13,https://services6.arcgis.com/aaHc844r9MO5oJql/arcgis/rest/services/BroadbandMapBefore_WFL1/FeatureServer/2,d966322114214a7fb78ec2b3ccdf3a0b,
0,publisher: unknown,Chandler66,unknown,owner username,existing,SB_After_Broadband_WFL1,Chandler66,SB_ConceptNetwork_Before,13,https://services6.arcgis.com/aaHc844r9MO5oJql/arcgis/rest/services/SB_After_Broadband_WFL1/FeatureServer/1,aefc855756ab4d8fb20b7b00a85048d9,
0,publisher: unknown,mike_geocam,unknown,owner username,existing,Fiber_Demo_v2,mike_geocam,Sidewalk,12,https://services3.arcgis.com/hMvhdTQekiLMVZsG/arcgis/rest/services/Fiber_Permitting_Demo_v2/FeatureServer/16,f1c7c3b44ab44fb4b80e087b9359af61,
0,duplicate copy,City of South San Francisco,public,arcgis org,existing,digonceoupdate_service,jhanderson,DigOnceConduit,12,https://services5.arcgis.com/inY93B27l4TSbT7h/arcgis/rest/services/digonceoupdate_service/FeatureServer/3,db65463b73af4f028fb2f7904dd03021,
0,publisher: unknown,giswill,unknown,owner username,existing,City Owned Fiber Cable,giswill,City_Owned_Fiber_Cable,11,https://services2.arcgis.com/cEct75q6PZi92VC0/arcgis/rest/services/City_Owned_Fiber_Cable/FeatureServer/0,79e5d54348d1452e921d27d5c554996e,
0,publisher: unknown,alyssawood,unknown,owner username,existing,Thorndike Presented Map 1_WFL1,alyssawood,"Reach, ME Fiber",11,https://services7.arcgis.com/NanlOhKb0A7a7kSU/arcgis/rest/services/Thorndike_Presented_Map_1_WFL1/FeatureServer/25,a4f1e0f61eea4ea4a0e8ab3bcb105263,
0,publisher: unknown,rbrown_btc,unknown,owner username,existing,CoreFiberRoute,rbrown_btc,Core_Fiber_Cable,11,https://services5.arcgis.com/N97JQKhBchHvF70P/arcgis/rest/services/CoreFiberRoute/FeatureServer/0,fbcee034f42c425db7d6d209003693b1,
0,service drop,"City of Kettering, Ohio",public,arcgis org,existing,All Fiber Data,cgoessl,Drop Cables,11,https://services1.arcgis.com/IDg0PVR55RzXuJ5Y/arcgis/rest/services/FiberNetworkFSAGOL/FeatureServer/0,43d56836cdc44c4aacdccedcc6c74888,
0,publisher: unknown,alyssawood,unknown,owner username,existing,Thorndike Presented Map_WFL1,alyssawood,"Reach, ME Fiber",11,https://services7.arcgis.com/NanlOhKb0A7a7kSU/arcgis/rest/services/Thorndike_Presented_Map_WFL1/FeatureServer/25,e5e99175cb94477e9b2cce3b0318fcc2,
0,publisher: unknown,Beth.Clark_NITTEC,unknown,owner username,existing,FiberOpticLines,Beth.Clark_NITTEC,FiberOpticLines,10,https://services5.arcgis.com/MwmtLsRLaseqMSiI/arcgis/rest/services/FiberOpticLines/FeatureServer/1,d96d7db1350d484b94ec7392943475ed,
0,publisher: unknown,Tangipahoa_Trial,unknown,owner username,existing,Fiber Lines,Tangipahoa_Trial,Fiber_Lines,10,https://services9.arcgis.com/GFjf8leC8Mas9DyE/arcgis/rest/services/Fiber_Lines/FeatureServer/0,bf4ef6bc354d4b3489f3b47859365f1d,
0,publisher: consultant,"GCW, Inc.",consultant,arcgis org,planned,Proposed Fiber,JPaiva@gcwengineering.com_GCW,Proposed Fiber_line,9,https://services8.arcgis.com/Kubeg3Swvo7OaEAx/arcgis/rest/services/Proposed_Fiber/FeatureServer/0,be13890209d247088dab9ccfe1b5ab62,
0,publisher: other,No Credits,other,item credits,planned,Conduit Proposed,CityofAspenGIS,Conduit Proposed,9,https://maps.cityofaspen.com/server/rest/services/Fiber/Proposed_Fiber_Network/FeatureServer/4,77708b1ce8b4436a97dbe8eddaea990c,
0,publisher: unknown,BGE_Rugiel_1,unknown,owner username,existing,BGE Fiber Program_WFL1,BGE_Rugiel_1,BGE Fiber,8,https://services3.arcgis.com/agWTKEK7X5K1Bx7o/arcgis/rest/services/BGE_Fiber_Program_WFL1/FeatureServer/0,07653edebb204643b08e8dd91a1af79e,
0,publisher: unknown,piper.livingston,unknown,owner username,existing,PW Fiber Map,piper.livingston,Another Line Distance,8,https://services3.arcgis.com/pi8Rll0S1Iwgkq8o/arcgis/rest/services/PW_Fiber_Map/FeatureServer/2,f638dd1e09a54b51999679a5a875cf99,
0,publisher: other,Telluride Ski Resort,other,arcgis org (hand-checked),existing,FiberLines_2021,SnowmakingAdmin,FiberLines_2021,8,https://services8.arcgis.com/kiN57DOJrIhpvBby/arcgis/rest/services/FiberLines_2021/FeatureServer/0,aa0406a975904fe9b111d3310a50db7f,
0,publisher: unknown,sroberts226,unknown,owner username,existing,Timnath_pulse_fiber,sroberts226,pulse fiber,8,https://services8.arcgis.com/TrAcCTE1L9gz9iDi/arcgis/rest/services/Timnath_pulse_fiber/FeatureServer/1,98b59fb908a0423d8fee90b83bb57eef,
0,publisher: unknown,cgholladay65,unknown,owner username,existing,Fastwyre_MTC_ COPPER AND FIBER NETWORK 2024_WFL1,cgholladay65,lateral,7,https://services3.arcgis.com/J01UrYgLSgRvRWvT/arcgis/rest/services/Fastwyre_MTC__COPPER_AND_FIBER_NETWORK_2024_WFL1/FeatureServer/28,6ac37884fe1843489a4d8240db4eacbb,
0,publisher: demo/sample,ArcGIS Team Local Gov,demo/sample,arcgis org,existing,CommunicationsSystem_viewing,gjoseph_localgov,Regional Cable,7,https://services.arcgis.com/b6gLrKHqgkQb393u/arcgis/rest/services/CommunicationsSystem_viewing_2f8dd82b519143a89603aa2b1d669588/FeatureServer/715030,dde86fe1c2e04197958fbe57e6e67bd5,
0,publisher: demo/sample,ArcGIS Solutions Demonstration organization,demo/sample,arcgis org,existing,CommunicationsSystem_viewing,LocalGovTryItLive,Distribution Cable,7,https://services6.arcgis.com/Pu6Fai10JE2L2xUd/arcgis/rest/services/CommunicationsSystem_viewing_cf69db6f4f9341e9afbace32e57ebe89/FeatureServer/715035,e9c0cb03d89842dabebce192c6ffa520,
0,publisher: consultant,nmelady_Trihydro,consultant,owner username,existing,FiberLine_Ohio_Details,nmelady_Trihydro,FiberLine_SegmentDetails_old_ExportFeatures,7,https://services3.arcgis.com/OlZcR2a5WgcagJMt/arcgis/rest/services/FiberLine_Ohio_Details/FeatureServer/1,b1f48c11f82d4682837b6c42b86ca5b9,
0,publisher: unknown,paultierney,unknown,owner username,existing,Existing Fiber _ 32nd St Joplin,paultierney,Existing_Fiber_Line,7,https://services6.arcgis.com/EHhJx7V4ByXIPvxe/arcgis/rest/services/Existing_Fiber___32nd_St_Joplin/FeatureServer/0,17a50e80dc4545839f95ae4ca686c373,
0,publisher: unknown,paultierney,unknown,owner username,existing,Existing Fiber _ 32nd St Joplin,paultierney,Lines,7,https://services6.arcgis.com/EHhJx7V4ByXIPvxe/arcgis/rest/services/Existing_Fiber___32nd_St_Joplin/FeatureServer/1,17a50e80dc4545839f95ae4ca686c373,
0,publisher: demo/sample,ArcGIS Team Local Gov,demo/sample,arcgis org,existing,CommunicationsSystem_field_inventory,gjoseph_localgov,Regional Cable,7,https://services.arcgis.com/b6gLrKHqgkQb393u/arcgis/rest/services/CommunicationsSystem_field_inventory_2f8dd82b519143a89603aa2b1d669588/FeatureServer/715030,0eca6d18f2484c6487201018a477f360,
0,publisher: demo/sample,ArcGIS Team Local Gov,demo/sample,arcgis org,existing,CommunicationsSystem_editing,gjoseph_localgov,Regional Cable,7,https://services.arcgis.com/b6gLrKHqgkQb393u/arcgis/rest/services/CommunicationsSystem_editing_2f8dd82b519143a89603aa2b1d669588/FeatureServer/715030,bf198062027f43a4bdfb5649cd4aabce,
